,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,Size:
5087,5,False,2017-07-28,A1BK60GZ4QME6I,B01E7UKR38,John W. Graham,"This review is for essie Gel Couture Nail Polish set with the 144-inside scoop and platinum grade finish top coat.  ""Inside Scoop"" is a tea rose pink with a slight blue undertone. The color goes on streak free and doesn't require a basecoat.  I am able to get consistent, non-streak opaque color with one application - second application not needed but does seem to prolong the wear.  The top coat provides protection and shine.  It creates a hard shell which prevents chipping and has a high gloss.

I find this easy to remove and it lasts about 6 days with 2 color coats and one top coat.  I let it dry 3-5 minutes between each color coat and 10 minutes after the top coat.  The results look like what you'd get from a nail salon and lasts the whole week.  The shape of the brush allows for precise application.

Overall, I would recommend this product to a friend.",
5088,4,False,2017-07-26,A3TMBYDFP1B9DM,B01E7UKR38,Nicole,"I love essie nail polish, I have a nice size collection of it. I also love gel nail polish - I have my own tools (LED light). Nail polish never lasts more than 24 hours on my fingernail no matter what I do. I was excited to try the 2 step polish that requires no cure.

I did two test runs:

Did no nail prep. Just followed directions, two coats of color, one coat of top.

Dries quickly, leaves great gloss

Day 1: Looks great
Day 2: very small chipping to start on dominate hand.
Day 3: chipping on 85% of nails

I remove all polish and prep my nails this time just as I would with doing real gel nails. (Push back cuitical, buf nail to remove shine, cleans, add dehydrator, two coats color, one coat of top.

Day 1-2: Looks great
Day 3: chipping starting on dominate hand
Day 4: removed

Because I can get a much longer wear than my regular polish I say this is a win. A girl (or guy) that tylically gets a fairly long wear with regular polish may get a 5-7 day wear but 14 days may be a streach!

Beautiful color!!!",
5089,4,False,2017-07-25,A1F7YU6O5RU432,B01E7UKR38,Where the Sidewalk Ends,"The polish looks amazing when you first apply it. It has a beautiful shine to it and goes on so smoothly. And compared to my other essie polishes I've used for the past few years, it does seem to stay a little longer without chipping. But I've yet to get 14 days of chip-free wear from it. I can usually get about 3 days before I start to see the first chip. I then touch it up with some polish and put a new topcoat on and that will get me another day, but after that it's chipping badly enough that I need to redo my nails. It's a pretty polish and worth picking up if it's available in a color you love, but it's by far not at all the most chip-free polish I've used.",
5090,5,False,2017-07-23,A5BJMAHZWGJ7N,B01E7UKR38,Melaina Lara,"Love this shade of deep purple. The coverage is rich, you can get away with one coat just fine, but two coats is perfection. With the included top coat, shiny, protected nails. I get about 5 days of wear time, with minimal tip wear and zero chips. After that it's not bad at all, I'm just ready for a change.
And changing the Essie gel couture is easy breezy, regular polish remover and done. Plus, it dries fast - so much to love!!",
5091,5,False,2017-07-23,A2YKWYC3WQJX5J,B01E7UKR38,ShannonOnTheLakes,"If I could give this duo six stars, I would. The combination of these two is, without a doubt, the best offering essie has ever put out there.

First of all, I hate it when you get a cream polish and it takes three or four coats in order to get it to look opaque. There was so much pigmentation in this nail polish that I could have gotten by with just one coat, although I put on two. The photograph shows the two coats on my hand.
After doing one hand, the polish started to thicken up a little on my second hand. I've noticed that this often happens with quick dry formulas. No problem, I just wait a minute and then reshake the bottle.
If you don't do that, it can come out thick, which makes it a little streaky or textured. Even if that's the case, all of those imperfections disappear when you apply this magical top coat. No, I'm not exaggerating. It really is Magic.
It evens the color and gives you a perfect shine that lasts for days and days.

And here is the part that I want to shout out... If all of the above weren't enough to make you really love this stuff, hold on because there's more.
I have long complained that I don't like the Essie nail polish brushes. They're great if you have small and short nails, in my opinion, but not for me.
The brush has a perfect curve that matches the base of your nail, and it's wider so that with three strokes, middle side, and side, you are DONE. The brush holds just the right amount of polish.
This review is for the VIPlease color. I think of it as a hibiscus or raspberry shade.
It looks great when you're wearing blue, pink, and even certain shades of burgundy. It's absolutely stunning with tropical prints that include flowers and greenery.
Getting the kit is a great way to try the top coat.
If your experience is as good as mine, this will be the only topcoat you ever use from now on.",
5092,4,False,2017-07-22,A914TQVHI872U,B01E7UKR38,An Educated Consumer,"Review update:

While Essie states 'up to 14 days', one has to assess what effects those 14 days.

First off, this is an extremely pale opaque white with a hint of pink.

Application will require 3 even light coats of this shade, followed by its top coat.  Let dry thoroughly between.  Not quite the gel shine tho.

This color is pale, which could account for results.

This polish will hold up well for two or three days if nails are protected somewhat. It will show signs of wear and small chipping at nail tips. It can be touched up effectively.",
5093,3,False,2017-07-21,A1R1BFJCMWX0Y3,B01E7UKR38,KO,Way to light. You have to put on 4 coats and it still doesn't look very good. It looks nice in the bottle but it's too pale on your fingers and toes.,
5094,5,False,2017-07-20,A2ZY49IDE6TY5I,B01E7UKR38,R PRIUS,"This must be applied with caution following the instructions exactly and with great care. Essie polish is top quality and it lasts fairly long after a manicure. It does not crack or chip, and the color is true and brilliant.
I thought this amethyst/purple might be a bit goth, but turns out that it is perfect for Halloween when I get dressed up in full witch regalia. I normally do my nails with OPI, but I love the long lasting finish.",
5095,4,False,2017-07-20,A19KLUZ1XD3SRN,B01E7UKR38,Gaby at Starting Fresh blog,"This set of nail polish and top coat works really well for me.  I usually don't put nail polish - my constant typing on the computer keyboard, the cooking and dishwashing all cause the polish to chip very quickly.

This time, I tried the Essie polish and top coat kit. I have color ""Inside Scoop"" which is a light pink that looks even lighter when applied. The pink has slight orchid undertones. It looks polished and not too sweet.  It goes on easily and the topcoat dries and protects.  It is easy to apply and dried fast so I didn't have to deal with smudges.",
5096,4,False,2017-07-20,ARARUVZ8RUF5T,B01E7UKR38,Kim L,"I have loved the essie line of nail polish for years just for their sheer, wearable colors which go well-beyond their cult classic, ballet slippers. I was curious to see if this gel polish could be as a good as the gel manicures available in salons. My conclusion: It's very close. The pros: This polish goes on smoothly and dries so quickly. The special oval-like brush gives excellent results. The gel top coat has a strong smell, but it does leave my nails looking like they have just been polished. Usually two days in there is a slight dullness and even some chipping, but I have seen none of that. I got this as a freebie, but I would gladly buy this. It's a great way to get a salon-like manicure in 15 minutes of actual polishing time. (And I didn't use anything to speed up the process.)",
5097,1,True,2018-05-16,A3W3YT08F94PO7,B00006L9LC,CRM,"The shampoo has the consistency of water, so you won't be able to hold enough in your hand to get it on your head.  Very disappointed!", Small
5098,5,False,2018-05-14,A3OTFWV6920FT,B00006L9LC,Vee,Great product! No complains., Small
5099,5,False,2018-05-14,A2SH5YH74O245M,B00006L9LC,jim russell,"Works perfect for any type of hair. Dry, greasy or any other. My whole family is happy with results", Small
5100,5,False,2018-05-13,A2WYK1JQGK82VP,B00006L9LC,richard  w  cossey,Very gentle effect and very nice smell. Recommended., Small
5101,5,False,2018-05-13,A320TM0B7A5Q1C,B00006L9LC,ray mcconaghy iii,"Wow, this product really is purely organic and natural! Outstanding vegan ingredient list and no chemical additives. Works perfect, suits my dry hair.", Small
5102,5,False,2018-05-13,A1JR5CZCFXPQMC,B00006L9LC,Caitlin,Really great shampoo. It smells good and leaves hair healthy. Amazing to feel that I've finally found a suitable product, Small
5103,5,False,2018-05-12,AUS96J3A7A9MK,B00006L9LC,Kirk Wiper,"Got both products from this seller, shampoo and body wash. Both - top notch. 5 stars", Small
5104,5,False,2018-05-12,A2R8NM5M7Z37SA,B00006L9LC,Jo Whiting,"Amazing for solving dandruff issues. 2-3 times of use and already got very good results. Pleasant smell, as well. Recommended.", Small
5105,3,True,2018-05-08,A1AN9A2FNOYHTX,B00006L9LC,Amazon Customer,"I bought this in hopes that it would help me get rid of this dandruff that began over winter that for some reason I am unable to get rid of. However it didn't do much, maybe my dandruff is a little bit better. It is a thick shampoo and I do like that it bubble good and smells decent. My hair just doesn't feel clean afterwards no matter how much I scrub.", Small
5106,3,True,2018-05-19,ARPSCXPD7FYZ4,B0009RF9DW,thomas vanmeter,I did not want to give a bad review for the Shower Gel because I am hoping it just was a bad batch. The liquid inside was not a gel and the consistency was close to water and there were no soap properties. I bought the shampoo also and liked the product. I would recommend the company and just hope this was not the normal product., 8.5oz
5107,2,True,2018-05-12,A25DAQQXXA356R,B0009RF9DW,Amazon Customer,"I really like that this product is paraben-free, but the execution falls flat on its face. The bottle is tiny for the price. Money-to-value ratio is terrible. To add to that, the actual product itself is very thin and feels watered-down. To be fair, that may be the lack of additives, but it leads to over-use of the gel to get adequate coverage and actually feel clean after using it. To top it off, it really doesn't smell very good, either.", 8.5oz
5108,5,True,2018-04-30,AE9VRSOM1TYLE,B0009RF9DW,alan merritt,loved this scent unfortunately can't get it anymore., 10
5109,5,True,2018-04-26,A190ENIBZ72LMF,B0009RF9DW,Innessa,"Great gel, it is organic and smell so good, natural!!!", 8.5oz
5110,5,True,2018-04-22,A1L0QECT7J93ZP,B0009RF9DW,Elena,"Great body wash for sensitive skin. Definitely works for me. Leaves skin moisturized and clean. Will repurchase for sure.
PS: the candy scent is very pleasant as well.", 8.5oz
5111,2,True,2018-04-20,AABWJ79OLTS38,B0009RF9DW,ChickenNugget,"I was expecting a gel that would lather up nicely, this is a very thin/water like liquid.  It smells good but the bottle will be gone in 2 weeks because of how thin it is.  I haven't used much, maybe I can return it.", 8.5oz
5112,5,True,2018-04-13,A2H1NTYWYYA0XM,B0009RF9DW,Antonio Gosain,"Divine smell, cleaning properties and after-use smell! 5/5 stars.", Multiset
5113,5,True,2018-04-13,AX19QD7S32O5W,B0009RF9DW,Richard Day,Happy with the product!, Multiset
5114,5,True,2018-04-12,A1FEQTQIVZKAY,B0009RF9DW,David Baggett,Unexpectedly good. The best smelling shower gel I have ever used. A little bit on the sweet side. But not chemical, Multiset
5115,5,True,2018-04-12,A2XDLY3PL0CGBD,B0009RF9DW,Creaciones Gonzalez,Recommended for anyone interested in getting the best experience from taking a bath or a shower., Multiset
5116,3,True,2018-05-19,ARPSCXPD7FYZ4,B000FI4S1E,thomas vanmeter,I did not want to give a bad review for the Shower Gel because I am hoping it just was a bad batch. The liquid inside was not a gel and the consistency was close to water and there were no soap properties. I bought the shampoo also and liked the product. I would recommend the company and just hope this was not the normal product.,
5117,2,True,2018-05-12,A25DAQQXXA356R,B000FI4S1E,Amazon Customer,"I really like that this product is paraben-free, but the execution falls flat on its face. The bottle is tiny for the price. Money-to-value ratio is terrible. To add to that, the actual product itself is very thin and feels watered-down. To be fair, that may be the lack of additives, but it leads to over-use of the gel to get adequate coverage and actually feel clean after using it. To top it off, it really doesn't smell very good, either.",
5118,5,True,2018-04-30,AE9VRSOM1TYLE,B000FI4S1E,alan merritt,loved this scent unfortunately can't get it anymore.,
5119,5,True,2018-04-26,A190ENIBZ72LMF,B000FI4S1E,Innessa,"Great gel, it is organic and smell so good, natural!!!",
5120,5,True,2018-04-22,A1L0QECT7J93ZP,B000FI4S1E,Elena,"Great body wash for sensitive skin. Definitely works for me. Leaves skin moisturized and clean. Will repurchase for sure.
PS: the candy scent is very pleasant as well.",
5121,2,True,2018-04-20,AABWJ79OLTS38,B000FI4S1E,ChickenNugget,"I was expecting a gel that would lather up nicely, this is a very thin/water like liquid.  It smells good but the bottle will be gone in 2 weeks because of how thin it is.  I haven't used much, maybe I can return it.",
5122,5,True,2018-04-13,A2H1NTYWYYA0XM,B000FI4S1E,Antonio Gosain,"Divine smell, cleaning properties and after-use smell! 5/5 stars.",
5123,5,True,2018-04-13,AX19QD7S32O5W,B000FI4S1E,Richard Day,Happy with the product!,
5124,5,True,2018-04-12,A1FEQTQIVZKAY,B000FI4S1E,David Baggett,Unexpectedly good. The best smelling shower gel I have ever used. A little bit on the sweet side. But not chemical,
5125,5,False,2013-05-12,A2JCJJNY43QQIV,B000NKJIXM,Katy Lake,"Crest has a bunch of specialized mouth rinses, and the Pro-Health Multiprotection rinse in Wintergreen is one of the best.

There's no alcohol in it, so no pain or stinging when you swish it around, but the taste of wintergreen lasts long and gives a refreshing taste that lingers in the mouth.

I've been working hard on reversing the gingivitis in my mouth through a variety of methods. My dentist has been very pleased at my progress. Crest Pro-Health products are part of that regimen. Depending upon your taste, I can't recommend them highly enough.",
5126,3,True,2018-05-19,ARPSCXPD7FYZ4,B000URXP6E,thomas vanmeter,I did not want to give a bad review for the Shower Gel because I am hoping it just was a bad batch. The liquid inside was not a gel and the consistency was close to water and there were no soap properties. I bought the shampoo also and liked the product. I would recommend the company and just hope this was not the normal product., 8.5oz
5127,5,True,2018-05-19,ARPSCXPD7FYZ4,B000URXP6E,thomas vanmeter,"Great product, I had no issues and love the way it smelled and how it made my skin feel.", Small
5128,1,True,2018-05-16,A3W3YT08F94PO7,B000URXP6E,CRM,"The shampoo has the consistency of water, so you won't be able to hold enough in your hand to get it on your head.  Very disappointed!", Small
5129,5,False,2018-05-14,A3OTFWV6920FT,B000URXP6E,Vee,Great product! No complains., Small
5130,5,False,2018-05-14,A2SH5YH74O245M,B000URXP6E,jim russell,"Works perfect for any type of hair. Dry, greasy or any other. My whole family is happy with results", Small
5131,1,True,2016-09-15,A30VYJQW4XWDQ6,B0011FYB5I,michelle,"Made me look older, it was the opposite.",
5132,3,True,2018-05-19,ARPSCXPD7FYZ4,B0012Y0ZG2,thomas vanmeter,I did not want to give a bad review for the Shower Gel because I am hoping it just was a bad batch. The liquid inside was not a gel and the consistency was close to water and there were no soap properties. I bought the shampoo also and liked the product. I would recommend the company and just hope this was not the normal product., 8.5oz
5133,5,True,2018-05-19,ARPSCXPD7FYZ4,B0012Y0ZG2,thomas vanmeter,"Great product, I had no issues and love the way it smelled and how it made my skin feel.", Small
5134,5,False,2018-04-03,A2PD27UKAD3Q00,B001LNODUS,Wilhelmina Zeitgeist,"This is a wonderful shower gel that has a delightful lavender scent that is not too strong but delightfully delicate and enjoyable to smell. It lathers nicely and rises off well. My skin feels clean, refreshed, and soft. I love smelling the lingering scent after my shower which creates a pleasant atmosphere for dressing and grooming for my day.

I love it!",
5135,5,True,2016-08-30,A2F7429CLFVV3T,B004CALFE4,Charlene D. Barker,Leaves your hair full of volume and smells great,
5136,4,True,2014-07-31,A3PE70GMGCY2AL,B004CALFE4,Michael W. Balthrop,"Smells great. I'm looking for the cologne that matches. I have the Green Tea cologne and it's a great match for the Green Tea Body Wash. I wish this product offered the same. My complaint that the scent only lasts about 4 hours is the same as that for Green Tea. If you are looking for a very fresh scent (especially if you are a guy), this is a product I recommend.",
5137,5,True,2014-02-03,A3UIVN10P30BE2,B004CALFE4,Kristin Henry,"I purchased a bottle of this shampoo because it's my favorite, ever. But when it arrived it had been wrapped too tightly and the top of the bottle broke off during shipping. I kept it because I was almost out of my bottle but let them know it had arrived damaged. They were nice enough to replace my bottle and send a very brief apology. You can definitely buy this stuff anywhere, but there's some peace of mind that comes from knowing your supplier will take care of you.",
5138,4,True,2014-01-07,A222BBVJ75BTFE,B004CALFE4,Beth,"Love the product, except for the fact that TWO bottles have now broken after being dropped in the shower. The tops needs to be screwed off which I would change to a more friendly flip top which would not require three hands. The product is too expensive to  be wasted down the drain or watered down because the top keeps getting broken off (two different bottles).",
5139,5,True,2013-02-04,A3FZSM6JYA65PR,B004CALFE4,samburn,"I love the fragrance and it leaves my hair very silky.  Combined with the Bvlgari Conditioner, this is my favorite brand.",
5140,5,True,2012-12-19,A2KNKDQ38Q31SJ,B004CALFE4,TennesseeGrl,"I stayed at the Ritz-Carlton in Mexico and was really sad when the shampoos I used there ran out. They make your entire hotel room smell great when you use them.

This one has a similar impact. I use it as body wash too, but if you do it I recommend using a loofa to increase the longevity of the bottle. I've been using mine for four months and it only just now ran out. I have used it conservatively, maybe two times or three a week. I use the perfume too, but even with the perfume, my skin and hair still smells like the product for a few hours into the day. I have gotten a few compliments from strangers that I smell nice and clean with just the shampoo alone.",
5141,5,True,2011-05-06,A3SFRT223XXWF7,B004CALFE4,C. C. Christian,"If you ever want to feel pampered by a shampoo this one is the one.  It smells like a wonderful perfume and cleans your hair until it shines plus adding a fullness that most other shampoo's don't give you.  It is expensive, but worth it!",
5142,5,True,2017-01-31,ATEX4XVEQYN7B,B004KEJ65C,BERNARD POMORSKI,gives a nice body to thin hair.,
5143,4,True,2016-09-21,A2WNVJ6S7OVZP4,B004KEJ65C,Amazon Customer,It worked very well i disliked nothing,
5144,5,True,2016-09-05,ARFFWJFJWCAGE,B004KEJ65C,Bob Eichhorn,Seems to work as usual.,
5145,5,True,2016-06-27,A21VGLAQKA6UXO,B004KEJ65C,Little Britches,"This is a great help for fine hair, I've used it for three years and it really makes a difference !",
5146,5,True,2016-03-15,A3JOF3FISSE7E0,B004KEJ65C,Catherine Daniel,makes hair fuller and is gentle on scalp.  hair feels soft.,
5147,4,True,2016-01-06,A2EIK3QR1822Q4,B004KEJ65C,Forensic Nut,Very good product for fine/thin hair.  Does help with texture and thickness.,
5148,5,True,2016-04-30,A2YXTUAVV51KUH,B007R6UXNY,Diana Lozier,"Purchased this product after researching products to help my son with his three year old daughters naturally curly blonde hair. The baby shampoos he had used were drying her hair out, and most of the detanglers weighted down her curls too much. Started using this product along with the Dark and Lovely Beautiful Beginnings Deep Conditioner and her hair is more manageable, not dried out, and has the natural bouncy curls that are adorable.",
5149,5,False,2016-01-23,A1V0UCYURG2LP,B007R6UXNY,Mercedes,Great shampoo for my 2 year old he has mixed hair,
5150,5,True,2015-08-04,AMKL90GGNP276,B007R6UXNY,happy2Bhere,"Dark and lovely is how you feel after using this product, I recently purchased this for my daughter's curly hair. It smells great makes her hair soft and manageable she's happy to wash her hair now.",
5151,5,True,2014-08-07,A2F87BBKVFB2H1,B007R6UXNY,georgina,Really good,
5152,5,True,2014-02-04,A31XUJMEDBUGKR,B007R6UXNY,Terry V.,"Beautiful Beginnings have been the answer to my prayers when it comes to my daughter's very thick and curly hair. The shampoo, Detangler and Conditioner work like a charm together. Her hair was breaking too much prior to me using these, not, I only get a few strands when am all done washing and combing her hair. I can't seem to find them in the local Sally Beauty Supply nor grocery stores. Highly recommend!",
5153,5,True,2015-06-05,AH5KMT72HXKVO,B00AKP21KM,tracy canty,I received my item before the expected date. I'm very pleased.,
5154,5,True,2015-05-21,A2KUYYA021Y4KO,B00AKP21KM,Wanda Daniels,Need a bigger bottle!,
5155,5,True,2014-05-28,A1AKH1GJBE5CX5,B00AKP21KM,Terra,My aunt bought me this lotion from a Ross store last year for Christmas and I loved it. This is kind of expensive on Amazon but I still love it and Amazon is the only place I could find it. I will use it up slowly and carefully. Love the way it smells!,
5156,5,False,2014-02-15,A1S44RIBM0ZD9U,B00AKP21KM,MAMCDOWE,"I purchased this lotion in December 2013 while Christmas shopping.  I fell in love with it right away.  This is the nicest scented body lotion I've found in many years.  I absolutely adore it.  I let a female friend of mine try it but told her up front not to ask for it because it's one item I would not be giving away.  I am trying to use it sparingly so as not to use it up too quickly.  Sadly, I returned to the store that I purchased it from but they did not have anymore.  Each time I visit that store, I always check to see if more of this wonderful lotion has come in, but so far, it hasn't.  The price in the store was much less than what it is being sold for on Amazon.com.  I will continue to check the store to see if more comes in, but will keep in mind that I can order it on Amazon, although it will cost more.  I would love to make this a regular part of my beauty regime.",
5157,5,False,2013-12-20,A1VY8FIKPTP6AZ,B00AKP21KM,kim harris,"I brought the body lotion and showel gel and it just smells like the best egyptian musk I've ever smelled. I get compliments all the time! I went back to the store that I brought it from but they haven't gotten any more in. I got both items for the price of just the lotion on amazon. If I have to pay full price, then that is what I will have to do because if something smells good on your body, why not keep it smelling great!",
5158,5,True,2016-07-12,A3KL6I6EWV0MF6,B00B9V9ASM,Jenephil C.,Love the this 2-1 shampoo and conditioner.  Does wonders for my hair and enjoy using it.,
5159,5,False,2016-01-27,A25DGSQA3AN7H5,B00B9V9ASM,PurrfXion,Best product Pantene made and can't find it in stores anymore.,
5160,5,True,2015-04-06,A3CEFO8LPIMHHE,B00B9V9ASM,amalia yumping-fleury,luv it,
5161,5,True,2015-03-06,A3TIK2TSPADAH0,B00B9V9ASM,J. C.,Love this stuff!!#,
5162,4,True,2014-12-14,A2S97Z2I1TFOS,B00B9V9ASM,Gullu&#039;s mom,"Nice shampoo with conditioner. So far, it has not caused any excessive dryness in my hair. Giving it 4 stars as the conditioner part is nothing fancy. My hair don't feel ""well conditioned"" after its use. If you are looking to save time and provide ""some"" conditioning to your hair, this product is good. However, if you are looking for a ""healthy shine"", you should use conditioner separately.",
5163,4,True,2014-11-01,A3TH0R81AWDJ49,B00B9V9ASM,Eva Sidera,"Nice shampoo, and the smell is magnificent. Lingers on the hair all day, I get compliments all the time. I usually leave it on my hair for 10 minutes, wash it out, leave it to air dry naturally and use a frizz eliminating or heating serum with the flat iron. Wouldn't recommend it for coarse hair, it didn't leave the same results for my brother.",
5164,5,True,2017-12-26,A2ZZ75UB8VK31U,B00BSE3III,Bamabyrdie,Love this product because of the way it makes my hair feel and look.,
5165,5,True,2017-09-21,AT9SW0VOLAKQD,B00BSE3III,rockwell gal,Love this shampoo.  I have been using it for years...keeps the yellow out of gray hair.,
5166,4,True,2016-07-06,A3E52KMZJI788W,B00BSE3III,K9 Lover,"The silver shampoo I had been using is no longer available, so I tried this. It does a great job as far as color goes but didn't leave my hair as soft. I have very thick coarse hair and it's hard to find a product to soften it. Overall I'm very pleased, especially for the cost.",
5167,5,True,2015-09-25,A2O23K583MS6RI,B00BSE3III,Ray,I've been using this product for a couple of years at the suggestion of my hair stylist. Took away the dullness of my gray hair. I like it.,
5168,5,True,2015-09-10,A7COTFQZZ86N,B00BSE3III,Elaine,Does a great job of keeping hair from yellowing.  Leaves it clean and soft.,
5169,5,True,2017-12-05,A24XAYKFM8XZTR,B00CQ0LN80,Mary &amp; Dave,Best perfume smell and products,
5170,5,True,2016-11-07,A121C9UWQFW5W6,B00CQ0LN80,Barbara Wallace,Just what I wanted and it arrived early,
5171,5,True,2016-11-01,A2PW5N4QDA3AG9,B00CQ0LN80,Amazon Customer,Very good,
5172,5,True,2016-05-07,AI5ELCUWKSDXJ,B00CQ0LN80,Amazon Customer,Love it!!,
5173,5,True,2016-04-29,A2O4T6MQ540AGF,B00CQ0LN80,Brandon Meekins,Fast shipping and just as described.,
5174,5,True,2015-11-11,A156IOMOA59X7N,B00CQ0LN80,Amazon Customer,I always use this so was as expected,
5175,5,True,2015-05-19,APRCXHKSYVYZX,B00CQ0LN80,Mindy,One of my Favorite scents!,
5176,5,True,2014-10-25,A1AWB5QE4T9LPM,B00CQ0LN80,Rafael Saturno,All perfect,
5177,4,False,2013-12-10,A2LAS014NSRW72,B00CZH3K1C,Luisa Remy,"This is a complete set to get you started with the Electric toothbrush (for two to share)....four brush attachments, toothpaste, mouthwash, and floss.  But the star of the kit, the best thing about it for sure, is the enclosed clock and brushing ""meter"".  What it does is keeps track of how long you brush, giving you four stars for 30 seconds on each mouth quadrant.  You can also get a fifth star (for tongue) if you go a total of 2 1/2 minutes.  For me, that's not a big deal.  But for my six year old, the stars have been a boon to getting him to brush more thoroughly.

He brushes with enthusiasm now, and I've noticed his teeth looking much cleaner than with just a brush alone.  For me, it's a helpful reminder to brush longer than I was used to.  The whole set is convenient, with a countertop charger and no batteries being required.  And having a clock in the bathroom was new to me, and very convenient.

However, two things keep me from giving it five stars.  One, the price point.  I wouldn't pay more than $50 for this set.  In all actuality, it doesn't seem worth the extremely high price point.  I mean, a Crest tote bag?  What am I going to do with that?  I don't think the set warrants the price.

The other minor point about this is you have to brush with your mouth tightly closed or you get watery toothpaste sprayed all over the mirror and counter.  Not to mention your face!  My son has to brush before he dresses or his school shirts get ruined.  So, it's a minor thing to get used to, but sort of annoying.

In all, a great set that would be better if it were more affordable.",
5178,5,False,2013-05-15,A1QBOC76MIOJYP,B00DY59MB6,MyPenName,"This is probably the ""smoothest"" tasting mouthwash I have ever used. It is a subtle mint flavor, yet still leaves your mouth feeling fresh. ""Smooth"" fits the flavor/strength perfectly. It is not harsh at all, but still effective.

This mouthwash claims to help with inflammation and soreness of the gums. I'd say this claim is true. I wear braces and do get inflamed/sore gums from time to time. Crest Pro-Health For Life has helped with that. It actually soothes the gums. The inflammation goes away much quicker.

I used this in my WaterPik with great results as well. Normally, I fill it up half way with warm water and the rest of the way with Listerine. My orthodontist recommended this on account of the gaps I get from my braces, to clean good and disinfect the loose gum area and to help the irritation/inflammation. I feel like this Pro-Health does a better job in that area - it feels like it is soothing the sore spots and like I said, the inflammation, soreness and redness goes away much faster.

I did ask my orthodontist about using this mouthwash, if it would be beneficial to me in regards to the gum issues, since this product is meant for people over 50 years of age - I am only 36. He said it definitely could not hurt to try and would probably work well since it is made for gum issues. He told me to let him know how it goes. When I told him I believed it worked better and helped more, he told me to continue to use it. When he looked in my mouth in order to determine the adjustments for my braces during that visit, he mentioned to me that 2 particular areas look better than usual. The gum line at two specific teeth was always more red than any other area, even though it was never actually painful or swollen. Since I started using the Pro-Health, that redness has gone away.

To me, this product is very beneficial, while being gentle. There is no harsh alchohol taste, no nasty after taste. It is just simply a smooth mint flavor, just like the bottle says, that makes your mouth taste and feel fresh. In my case, it definitely did help with gum problems and for that reason I will continue to use it regularly.", 33.8 Ounce
5179,5,False,2013-05-15,A1QBOC76MIOJYP,B00DY59MB6,MyPenName,"This is probably the ""smoothest"" tasting mouthwash I have ever used. It is a subtle mint flavor, yet still leaves your mouth feeling fresh. ""Smooth"" fits the flavor/strength perfectly. It is not harsh at all, but still effective.

This mouthwash claims to help with inflammation and soreness of the gums. I'd say this claim is true. I wear braces and do get inflamed/sore gums from time to time. Crest Pro-Health For Life has helped with that. It actually soothes the gums. The inflammation goes away much quicker.

I used this in my WaterPik with great results as well. Normally, I fill it up half way with warm water and the rest of the way with Listerine. My orthodontist recommended this on account of the gaps I get from my braces, to clean good and disinfect the loose gum area and to help the irritation/inflammation. I feel like this Pro-Health does a better job in that area - it feels like it is soothing the sore spots and like I said, the inflammation, soreness and redness goes away much faster.

I did ask my orthodontist about using this mouthwash, if it would be beneficial to me in regards to the gum issues, since this product is meant for people over 50 years of age - I am only 36. He said it definitely could not hurt to try and would probably work well since it is made for gum issues. He told  me to let him know how it goes. When I told him I believed it worked better and helped more, he told me to continue to use it. When he looked in my mouth in order to determine the adjustments for my braces during that visit, he mentioned to me that 2 particular areas look better than usual. The gum line at two specific teeth was always more red than any other area, even though it was never actually painful or swollen. Since I started using the Pro-Health, that redness has gone away.

To me, this product is very beneficial, while being gentle. There is no harsh alchohol taste, no nasty after taste. It is just simply a smooth mint flavor, just like the bottle says, that makes your mouth taste and feel fresh. In my case, it definitely did help with gum problems and for that reason I will continue to use it regularly.", 16.9 Ounce
5180,3,False,2013-05-13,A2JCJJNY43QQIV,B00DY59MB6,Katy Lake,"I got this and passed it along to my husband and mother, and neither of them can figure out why it's marketing to the over 50 crowd. I'm not quite there (yet), but I tried it. I don't like it nearly as much as other Crest Pro-Heath products - the wintergreen is a much better and more long lasting mouth rinse.

Both my husband and mother think the over 50 thing is a gimmick. Neither would buy it themselves.

I'm a fan of Crest Pro-Health products, but I definitely wouldn't be buying this one. No particular advantages for older users, it has an unpleasant taste, and it just seems a like cheesey to market it as such.", 33.8 Ounce
5181,5,False,2014-09-13,A3R9H6OKZHHRJD,B00EYZY6LQ,LH422,"I was very pleasantly surprised by this conditioner.  I went into trying it with very low expectations.  The mousse texture seemed like a gimmick, and I suspected it would not be very conditioning at all.  In reality, this conditioner left my hair soft and bouncy.  It comes in a pressured canister, like a mousse, and foams out and expands.  Don't go wild dispensing it, as it really does expand quite significantly.  It felt moisturizing when I put it on my hair in the shower, and not at all sticky (I had been afraid it would be sticky).  The smell is amazing- I'm pretty sure it's scented with essential oils.  It smells of citrus and mint.  Overall, I'm happy with the results, much happier than I anticipated.",
5182,5,True,2016-05-06,A12X146LZM6KM0,B00HLXEXDO,eieio,"Great scent, and no sulfates.",
5183,5,True,2015-11-30,A1OMMCNMFY7TYH,B00HLXEXDO,Amazon Customer,"Smells awesome, great price!",
5184,5,True,2015-04-09,A2EHOO31B1KDP4,B00HLXEXDO,Elaine Parsons,One of my favorites,
5185,5,True,2015-03-24,A71OPGFA90NJL,B00HLXEXDO,Erin M.,Love love love. I've got sensitive skin and I dislike a lot of scents but this smells amazing and takes care of me.,
